               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.042951,            0.024937,           0.0019278,             0.38848,             0.20322,             0.17424,            0.052026,            0.076104,            0.014198,           0.0092397,            0.006238,            0.006238,            0.006238
                 154,            0.046588,            0.024614,           0.0022312,             0.34154,             0.27651,             0.15448,            0.039392,            0.076387,            0.014508,           0.0089424,           0.0062132,           0.0062132,           0.0062132
                 155,            0.043402,            0.024736,           0.0017206,             0.30307,             0.18399,             0.15696,            0.045307,            0.076452,            0.015086,            0.013139,           0.0061885,           0.0061885,           0.0061885
                 156,            0.043844,            0.024235,           0.0015601,             0.22321,             0.25515,             0.12955,            0.040751,             0.07375,            0.015579,            0.015595,           0.0061637,           0.0061637,           0.0061637
                 157,            0.044481,             0.02556,           0.0026346,             0.21182,             0.17723,             0.11822,            0.033848,            0.073481,            0.016032,            0.013189,            0.006139,            0.006139,            0.006139
                 158,            0.042286,            0.025768,           0.0017905,             0.21924,             0.22068,             0.11405,            0.027657,             0.07939,            0.015036,            0.016216,           0.0061142,           0.0061142,           0.0061142
                 159,            0.042506,             0.02514,           0.0022608,             0.33752,             0.21881,             0.16547,             0.04684,            0.071057,            0.015085,           0.0059974,           0.0060895,           0.0060895,           0.0060895
                 160,             0.04162,            0.023769,           0.0016252,             0.32881,             0.20894,             0.14004,            0.042028,            0.072331,            0.015783,           0.0068958,           0.0060647,           0.0060647,           0.0060647
                 161,            0.044076,            0.024163,           0.0016454,             0.21436,             0.20436,             0.10989,             0.03304,            0.074214,            0.016022,            0.009148,             0.00604,             0.00604,             0.00604
                 162,             0.04274,            0.024823,           0.0021481,             0.31011,              0.2157,             0.16645,             0.05099,            0.072074,            0.015286,             0.01093,           0.0060152,           0.0060152,           0.0060152
                 163,            0.042739,            0.023754,           0.0016518,             0.25696,              0.2471,             0.18146,            0.051615,            0.070505,            0.015369,           0.0087295,           0.0059905,           0.0059905,           0.0059905
                 164,            0.042099,            0.025173,           0.0018732,             0.24514,             0.22435,             0.15268,            0.038071,            0.074097,            0.015617,            0.012465,           0.0059658,           0.0059658,           0.0059658
                 165,            0.042658,            0.023065,           0.0019868,             0.30504,             0.16944,             0.11065,            0.025142,            0.079538,            0.015361,            0.013984,            0.005941,            0.005941,            0.005941
                 166,             0.04119,            0.023341,           0.0018096,             0.30933,             0.19543,             0.14884,            0.032471,            0.078208,            0.014921,            0.014514,           0.0059163,           0.0059163,           0.0059163
                 167,            0.042222,            0.023242,           0.0011528,             0.46254,             0.13773,             0.13854,            0.035457,            0.076405,            0.015369,            0.014958,           0.0058915,           0.0058915,           0.0058915
                 168,            0.041014,            0.025056,           0.0012233,             0.31622,             0.18399,             0.15811,            0.039287,            0.073877,            0.015518,            0.011866,           0.0058668,           0.0058668,           0.0058668
                 169,            0.042264,            0.024465,           0.0018389,             0.32947,             0.20998,             0.20217,            0.050264,            0.071476,            0.015533,           0.0093608,            0.005842,            0.005842,            0.005842
                 170,            0.041876,            0.023028,            0.001618,             0.41005,              0.1762,             0.17743,            0.049262,            0.070479,            0.015838,           0.0085048,           0.0058173,           0.0058173,           0.0058173
                 171,            0.040994,            0.024054,           0.0013507,             0.32422,             0.21674,             0.18316,            0.054543,            0.068562,            0.015991,           0.0080764,           0.0057925,           0.0057925,           0.0057925
                 172,            0.040515,            0.023999,           0.0017286,             0.30496,             0.24064,             0.18583,            0.051117,            0.073449,            0.015616,           0.0098534,           0.0057678,           0.0057678,           0.0057678
                 173,            0.041208,            0.023324,           0.0015006,             0.32902,             0.23701,             0.21441,            0.060685,            0.071649,            0.016042,            0.012001,            0.005743,            0.005743,            0.005743
                 174,            0.039728,            0.023671,           0.0012397,             0.19519,             0.18971,            0.096646,               0.034,            0.078642,            0.015458,            0.016222,           0.0057183,           0.0057183,           0.0057183
                 175,            0.040645,            0.023705,           0.0019682,             0.24695,             0.26975,             0.14659,            0.043239,            0.071284,            0.016083,            0.010479,           0.0056935,           0.0056935,           0.0056935
                 176,            0.040863,            0.022939,           0.0016875,             0.32132,             0.30457,             0.21782,            0.078238,            0.065223,            0.015052,           0.0076979,           0.0056688,           0.0056688,           0.0056688
                 177,            0.040929,            0.023264,           0.0020102,             0.26942,             0.34875,             0.19921,             0.06102,            0.068812,            0.015493,           0.0077767,            0.005644,            0.005644,            0.005644
                 178,            0.040102,            0.021818,           0.0017182,             0.35204,             0.25052,             0.21963,            0.067684,            0.066188,            0.016042,           0.0054975,           0.0056193,           0.0056193,           0.0056193
                 179,            0.041601,            0.023551,           0.0017372,             0.25853,             0.30353,             0.18552,            0.056827,            0.066892,            0.016128,           0.0068471,           0.0055945,           0.0055945,           0.0055945
                 180,            0.038785,            0.023675,             0.00126,             0.30948,             0.23129,             0.18937,            0.057922,            0.070275,            0.016241,            0.010203,           0.0055698,           0.0055698,           0.0055698
                 181,            0.039823,            0.022831,           0.0017349,             0.30116,             0.31263,             0.22758,            0.063359,             0.06956,             0.01543,           0.0095998,            0.005545,            0.005545,            0.005545
                 182,            0.038719,             0.02223,           0.0019162,             0.26817,             0.31025,             0.17072,            0.048456,            0.068717,             0.01585,           0.0085561,           0.0055202,           0.0055202,           0.0055202
                 183,            0.040495,            0.022116,           0.0015277,             0.26136,             0.29574,             0.17716,            0.066832,            0.068215,            0.015988,            0.010807,           0.0054955,           0.0054955,           0.0054955
                 184,            0.039108,            0.021903,           0.0011906,             0.27753,             0.23233,              0.1583,            0.062948,            0.068472,            0.015506,            0.010962,           0.0054707,           0.0054707,           0.0054707
                 185,            0.038484,            0.022121,           0.0014853,             0.31642,             0.22431,             0.15226,            0.043917,            0.073613,            0.015833,            0.012649,            0.005446,            0.005446,            0.005446
                 186,            0.039812,            0.022372,           0.0015287,             0.32116,             0.19647,             0.14487,            0.048957,            0.072366,            0.015987,            0.011738,           0.0054212,           0.0054212,           0.0054212
                 187,            0.039229,            0.022117,           0.0018922,              0.4555,             0.15021,             0.15157,            0.053741,            0.073908,            0.016454,            0.015137,           0.0053965,           0.0053965,           0.0053965
                 188,            0.039383,            0.021833,           0.0014697,              0.3456,             0.29574,             0.18362,            0.062143,            0.070265,            0.015597,            0.013274,           0.0053717,           0.0053717,           0.0053717
                 189,             0.04104,            0.023859,           0.0014057,             0.27499,             0.32277,              0.1834,            0.060734,            0.069232,            0.015469,           0.0095591,            0.005347,            0.005347,            0.005347
                 190,            0.037812,            0.022484,           0.0013088,             0.36963,             0.16372,             0.12978,            0.043663,             0.07766,            0.015841,            0.018072,           0.0053223,           0.0053223,           0.0053223
                 191,            0.039322,            0.023225,           0.0013621,             0.21359,             0.20998,             0.12009,              0.0466,             0.07521,            0.015489,            0.018176,           0.0052975,           0.0052975,           0.0052975
                 192,             0.03918,             0.02189,          0.00091654,             0.28603,             0.17048,             0.13268,            0.041997,            0.078308,            0.015405,            0.015038,           0.0052727,           0.0052727,           0.0052727
                 193,            0.038043,            0.022111,           0.0016277,             0.29375,             0.32952,             0.19536,            0.065922,            0.070943,            0.015074,           0.0080375,            0.005248,            0.005248,            0.005248
                 194,            0.037361,            0.022105,            0.001156,             0.28346,             0.25728,             0.18023,            0.057228,            0.068119,             0.01653,           0.0071152,           0.0052233,           0.0052233,           0.0052233
                 195,            0.038848,            0.021452,           0.0013194,             0.20935,             0.25156,             0.18557,            0.065878,            0.068745,            0.015166,           0.0068262,           0.0051985,           0.0051985,           0.0051985
                 196,            0.038125,            0.021778,           0.0011923,             0.34145,              0.2869,             0.18083,            0.055588,            0.073561,            0.015663,            0.010675,           0.0051737,           0.0051737,           0.0051737
                 197,            0.038844,            0.021384,           0.0012891,             0.23532,             0.26767,             0.16467,            0.041464,            0.077489,            0.016078,             0.01083,            0.005149,            0.005149,            0.005149
                 198,            0.038414,            0.020628,           0.0012474,             0.25189,             0.23493,             0.14372,            0.039231,            0.080263,            0.015911,            0.016036,           0.0051243,           0.0051243,           0.0051243
                 199,            0.037744,            0.021985,           0.0012358,             0.23628,             0.22817,             0.15328,            0.044527,            0.079999,            0.015477,            0.020462,           0.0050995,           0.0050995,           0.0050995
                 200,            0.038832,            0.021732,           0.0015774,             0.27929,             0.23025,             0.16562,            0.044805,            0.071569,            0.015951,           0.0097081,           0.0050747,           0.0050747,           0.0050747
                 201,            0.037233,            0.022772,           0.0013266,             0.26862,             0.29106,             0.21045,            0.061834,            0.067693,            0.015846,             0.00719,             0.00505,             0.00505,             0.00505
                 202,            0.036928,            0.021539,           0.0016441,             0.34342,             0.20894,             0.17442,            0.055263,            0.072105,            0.016552,           0.0099393,           0.0050253,           0.0050253,           0.0050253
                 203,            0.037681,            0.022836,           0.0012142,             0.40172,             0.23129,             0.19861,            0.065556,            0.069678,              0.0159,           0.0094193,           0.0050005,           0.0050005,           0.0050005
                 204,            0.037405,            0.021051,           0.0017648,             0.24898,             0.23487,             0.15477,            0.047109,            0.070336,            0.015947,           0.0098783,           0.0049758,           0.0049758,           0.0049758
                 205,            0.036672,             0.02145,           0.0010815,             0.28261,             0.18082,             0.13284,            0.047844,            0.071268,            0.016473,           0.0094302,            0.004951,            0.004951,            0.004951
                 206,            0.035741,            0.021527,          0.00088854,             0.29268,              0.2157,             0.15034,            0.049144,            0.072155,            0.016486,           0.0072803,           0.0049263,           0.0049263,           0.0049263
                 207,            0.037296,            0.021969,           0.0012863,              0.3041,             0.18867,             0.15328,            0.048809,             0.07341,            0.016672,           0.0097564,           0.0049015,           0.0049015,           0.0049015
                 208,            0.036422,            0.021526,           0.0011692,             0.22825,             0.30821,             0.16795,            0.054397,            0.069822,            0.016406,           0.0095288,           0.0048768,           0.0048768,           0.0048768
                 209,            0.036318,             0.02167,           0.0011081,             0.33405,             0.20894,             0.18663,            0.055753,            0.073235,            0.015687,            0.010633,            0.004852,            0.004852,            0.004852
                 210,            0.037034,            0.021944,            0.001176,             0.40128,              0.2157,             0.18268,            0.058183,            0.073101,            0.015999,            0.013236,           0.0048272,           0.0048272,           0.0048272
                 211,            0.036067,            0.021069,           0.0010379,             0.26879,             0.21466,             0.17048,            0.051071,            0.076423,            0.016093,            0.015304,           0.0048025,           0.0048025,           0.0048025
                 212,            0.035741,            0.021271,          0.00086713,             0.21173,             0.33316,             0.15946,            0.047458,             0.07396,            0.016028,            0.014249,           0.0047778,           0.0047778,           0.0047778
                 213,            0.036066,            0.022062,          0.00063871,             0.32089,             0.26091,             0.18589,             0.05307,            0.078845,            0.015464,             0.02011,            0.004753,            0.004753,            0.004753
                 214,            0.036202,             0.02057,           0.0010654,             0.20891,             0.25826,             0.15849,            0.054112,            0.070451,            0.016377,             0.01249,           0.0047283,           0.0047283,           0.0047283
                 215,            0.037286,             0.02198,           0.0015343,              0.3552,              0.2157,             0.14676,            0.042407,            0.068003,            0.017258,           0.0074656,           0.0047035,           0.0047035,           0.0047035
                 216,            0.035983,            0.020681,           0.0010391,              0.2717,             0.24948,             0.16444,            0.054131,            0.066263,             0.01673,           0.0044798,           0.0046788,           0.0046788,           0.0046788
                 217,            0.035347,            0.021005,           0.0011125,              0.2794,              0.2552,             0.17672,            0.054069,            0.068853,            0.016725,           0.0061546,            0.004654,            0.004654,            0.004654
                 218,            0.034776,            0.020354,           0.0011962,             0.23807,             0.31812,              0.2017,            0.057713,            0.071424,            0.015954,           0.0078557,           0.0046293,           0.0046293,           0.0046293
                 219,            0.035227,            0.020329,          0.00096802,             0.47909,             0.25728,             0.22785,             0.07197,            0.072362,            0.015237,           0.0074954,           0.0046045,           0.0046045,           0.0046045
                 220,            0.036961,            0.020276,           0.0014661,             0.23114,              0.2468,             0.19688,            0.062149,            0.073762,            0.015616,           0.0092159,           0.0045798,           0.0045798,           0.0045798
                 221,            0.035155,            0.020794,          0.00071195,             0.34846,             0.19075,             0.15089,               0.056,             0.07057,            0.016153,            0.009852,            0.004555,            0.004555,            0.004555
                 222,            0.034692,             0.01923,          0.00091698,             0.27481,             0.24351,              0.1761,            0.058004,            0.073786,            0.016165,            0.010431,           0.0045303,           0.0045303,           0.0045303
                 223,            0.034555,            0.020047,          0.00083394,              0.3785,             0.25052,             0.20074,            0.073818,            0.069982,             0.01602,           0.0090406,           0.0045055,           0.0045055,           0.0045055
                 224,             0.03726,            0.022275,           0.0012032,             0.41425,             0.27079,             0.23415,            0.081754,            0.068306,            0.015937,           0.0079623,           0.0044808,           0.0044808,           0.0044808
                 225,            0.034959,            0.020273,          0.00095203,             0.32923,             0.26975,             0.20167,            0.063721,            0.069579,            0.016427,           0.0068208,            0.004456,            0.004456,            0.004456
                 226,            0.035811,            0.020948,           0.0011593,             0.34533,             0.18971,             0.16623,            0.052184,            0.073702,            0.016422,           0.0094079,           0.0044313,           0.0044313,           0.0044313
                 227,            0.034233,            0.020318,           0.0012945,             0.40423,             0.20998,             0.21635,            0.075571,            0.067939,            0.016614,           0.0097359,           0.0044065,           0.0044065,           0.0044065
                 228,            0.035812,            0.020318,            0.001128,             0.39863,             0.17723,             0.18238,            0.059757,            0.069593,            0.016678,            0.010786,           0.0043818,           0.0043818,           0.0043818
                 229,            0.035461,            0.021074,           0.0013224,             0.26407,             0.24272,             0.17983,            0.060048,            0.069123,            0.016401,             0.00724,            0.004357,            0.004357,            0.004357
                 230,            0.035362,            0.020668,           0.0010901,             0.30727,             0.26299,             0.20926,            0.065728,            0.067226,            0.016439,           0.0074208,           0.0043323,           0.0043323,           0.0043323
                 231,            0.036502,            0.021378,           0.0019364,             0.28841,             0.28326,             0.18833,            0.067975,            0.067124,             0.01751,           0.0096596,           0.0043075,           0.0043075,           0.0043075
                 232,            0.035672,             0.02107,           0.0013276,             0.27223,             0.26195,             0.18695,            0.069445,            0.068921,            0.016638,            0.010206,           0.0042828,           0.0042828,           0.0042828
                 233,            0.035145,            0.020823,          0.00086408,             0.32698,             0.22349,             0.18456,             0.06225,             0.06704,            0.016114,           0.0079031,            0.004258,            0.004258,            0.004258
                 234,            0.034509,            0.018928,          0.00090189,             0.22964,             0.26195,              0.1575,            0.050703,            0.071471,            0.016584,           0.0090253,           0.0042333,           0.0042333,           0.0042333
                 235,              0.0352,             0.02046,          0.00076189,             0.29736,             0.22245,             0.17039,            0.055134,            0.070569,            0.016376,           0.0080295,           0.0042085,           0.0042085,           0.0042085
                 236,            0.034765,            0.019708,           0.0011918,             0.32598,             0.23088,             0.18992,            0.056568,            0.068664,            0.016328,           0.0090159,           0.0041837,           0.0041837,           0.0041837
                 237,            0.033072,            0.020165,           0.0010448,             0.36371,             0.24376,             0.21242,             0.06696,            0.065486,            0.016286,           0.0071528,            0.004159,            0.004159,            0.004159
                 238,             0.03353,            0.020197,          0.00069961,             0.36022,             0.25341,             0.23214,            0.077005,            0.067375,            0.016332,           0.0073965,           0.0041342,           0.0041342,           0.0041342
                 239,            0.034752,            0.020553,           0.0010786,             0.28037,             0.26975,             0.20922,            0.067455,            0.069543,            0.016422,           0.0077306,           0.0041095,           0.0041095,           0.0041095
                 240,            0.034177,             0.01943,           0.0010449,             0.33155,             0.38254,             0.23154,            0.070264,            0.067145,            0.016107,           0.0063915,           0.0040847,           0.0040847,           0.0040847
                 241,            0.034361,            0.020674,          0.00099684,               0.357,             0.25624,             0.20428,            0.059801,            0.069244,            0.016401,           0.0085314,             0.00406,             0.00406,             0.00406
                 242,             0.03317,            0.019797,          0.00075916,             0.23178,             0.28794,             0.18838,            0.056065,            0.071115,            0.016277,            0.010456,           0.0040352,           0.0040352,           0.0040352
                 243,            0.033999,            0.019401,           0.0009518,             0.34927,             0.20218,             0.17537,            0.052692,             0.07584,            0.016096,            0.014522,           0.0040105,           0.0040105,           0.0040105
                 244,            0.033833,            0.020327,          0.00085615,              0.2628,              0.2694,             0.20032,            0.065306,            0.066275,            0.016446,           0.0065335,           0.0039857,           0.0039857,           0.0039857
                 245,             0.03404,            0.020172,           0.0010431,              0.3177,             0.26975,             0.23842,            0.069677,            0.066385,            0.015956,           0.0063753,            0.003961,            0.003961,            0.003961
                 246,            0.034171,            0.019572,            0.001077,             0.27111,             0.27651,             0.22667,            0.079575,            0.068224,            0.016165,             0.00948,           0.0039362,           0.0039362,           0.0039362
                 247,            0.033337,            0.019693,          0.00091273,             0.35338,             0.24268,             0.20127,            0.067937,            0.068575,            0.016125,            0.010188,           0.0039115,           0.0039115,           0.0039115
                 248,            0.033637,            0.020065,          0.00085058,             0.22755,             0.30821,             0.21246,            0.072189,              0.0681,            0.016639,           0.0084895,           0.0038867,           0.0038867,           0.0038867
                 249,            0.033793,            0.019901,           0.0014352,             0.30704,             0.30146,             0.21841,            0.073217,            0.067334,            0.017041,             0.00854,            0.003862,            0.003862,            0.003862
                 250,            0.032927,            0.019871,          0.00075521,             0.36631,             0.20426,             0.20757,            0.070947,            0.069065,            0.016721,           0.0099075,           0.0038372,           0.0038372,           0.0038372
                 251,            0.034283,            0.019592,          0.00078818,              0.3455,             0.26299,             0.18949,            0.066468,            0.068579,            0.016981,           0.0098414,           0.0038125,           0.0038125,           0.0038125
                 252,            0.033038,              0.0191,          0.00078278,              0.3445,             0.20218,             0.16737,            0.052498,             0.07185,            0.017076,             0.01096,           0.0037878,           0.0037878,           0.0037878
                 253,            0.032637,            0.018971,           0.0006935,             0.25066,             0.22141,             0.16807,            0.048934,            0.073964,            0.016839,            0.012591,            0.003763,            0.003763,            0.003763
                 254,            0.034357,            0.019004,           0.0013752,             0.23145,             0.26195,             0.15768,            0.052482,            0.075183,            0.017079,            0.013115,           0.0037383,           0.0037383,           0.0037383
                 255,             0.03298,             0.01985,          0.00086881,             0.34725,             0.29581,             0.19794,            0.066717,            0.068851,            0.016725,            0.010036,           0.0037135,           0.0037135,           0.0037135
                 256,            0.033195,            0.019349,          0.00074852,             0.31932,             0.30146,             0.20737,            0.068313,            0.069561,            0.016607,            0.010018,           0.0036888,           0.0036888,           0.0036888
                 257,            0.032898,            0.018385,          0.00094448,             0.33654,             0.26763,             0.21269,            0.076482,            0.070196,            0.016037,           0.0093799,            0.003664,            0.003664,            0.003664
                 258,            0.032854,            0.019463,            0.000905,             0.22896,              0.2552,             0.17168,            0.056542,            0.070892,            0.016971,            0.010794,           0.0036393,           0.0036393,           0.0036393
                 259,            0.031847,            0.019241,          0.00090401,              0.2257,             0.23213,             0.16204,            0.050623,            0.071954,            0.017382,            0.011788,           0.0036145,           0.0036145,           0.0036145
                 260,            0.032261,            0.020014,          0.00097591,             0.25081,             0.31029,             0.19524,            0.066246,            0.067522,            0.016481,           0.0081921,           0.0035898,           0.0035898,           0.0035898
                 261,            0.031926,            0.019069,          0.00072483,             0.26045,             0.24168,              0.1646,            0.047722,             0.07608,            0.016628,            0.013791,            0.003565,            0.003565,            0.003565
                 262,            0.033214,            0.018931,          0.00077108,             0.27053,             0.30655,             0.19348,            0.063596,            0.070017,            0.016631,           0.0077503,           0.0035403,           0.0035403,           0.0035403
                 263,            0.033285,            0.019547,           0.0010811,               0.355,             0.25624,             0.21043,             0.07398,            0.069037,            0.016549,           0.0085249,           0.0035155,           0.0035155,           0.0035155
                 264,            0.032749,            0.019543,           0.0006513,             0.33067,             0.21433,             0.17515,            0.056287,            0.072681,            0.017336,            0.014608,           0.0034908,           0.0034908,           0.0034908
                 265,            0.031668,            0.020486,          0.00070266,             0.26066,             0.18295,             0.16967,            0.059419,            0.071735,            0.017922,            0.012335,            0.003466,            0.003466,            0.003466
                 266,            0.033072,            0.018897,           0.0007918,             0.30218,             0.22245,             0.17543,            0.058972,            0.071468,            0.017603,            0.010033,           0.0034413,           0.0034413,           0.0034413
                 267,            0.031702,            0.020185,          0.00084064,             0.32857,             0.27079,             0.22892,            0.090614,            0.065506,             0.01702,           0.0074983,           0.0034165,           0.0034165,           0.0034165
                 268,             0.03123,            0.019014,           0.0007824,             0.33281,             0.30249,             0.23171,            0.089709,            0.068966,            0.016372,            0.008881,           0.0033918,           0.0033918,           0.0033918
                 269,            0.031682,            0.019453,          0.00083755,             0.36728,             0.22349,             0.20577,             0.07059,            0.071801,             0.01652,           0.0098728,            0.003367,            0.003367,            0.003367
                 270,            0.031975,              0.0197,           0.0008791,             0.46003,             0.21102,             0.21307,            0.077595,            0.068769,            0.016383,           0.0091195,           0.0033423,           0.0033423,           0.0033423
                 271,            0.032091,            0.018921,           0.0010863,             0.33672,             0.22141,             0.16297,            0.056449,             0.07196,            0.017202,            0.012755,           0.0033175,           0.0033175,           0.0033175
                 272,            0.031337,            0.018892,          0.00069026,             0.42445,             0.20114,             0.16366,             0.05068,            0.076693,            0.016971,            0.018527,           0.0032928,           0.0032928,           0.0032928
                 273,            0.031433,            0.019259,          0.00076245,             0.26775,             0.24844,             0.15525,            0.050207,            0.072585,            0.017161,            0.013503,            0.003268,            0.003268,            0.003268
                 274,            0.030164,            0.018361,          0.00072589,             0.38195,             0.24272,              0.2058,            0.077689,            0.070032,            0.016526,            0.010427,           0.0032433,           0.0032433,           0.0032433
                 275,             0.03079,            0.018849,           0.0005273,             0.34804,             0.30199,             0.22494,            0.078849,             0.07054,            0.016356,             0.01009,           0.0032185,           0.0032185,           0.0032185
                 276,            0.031551,            0.018285,          0.00066033,             0.38293,             0.27547,             0.23624,            0.068955,            0.070407,            0.016659,            0.011259,           0.0031938,           0.0031938,           0.0031938
                 277,            0.031138,            0.017236,           0.0012932,             0.41141,             0.24272,             0.20596,            0.063407,            0.073134,            0.016362,            0.010707,            0.003169,            0.003169,            0.003169
                 278,            0.031452,            0.020136,          0.00083721,             0.38919,             0.32848,             0.25775,            0.078383,            0.069852,            0.016265,            0.009708,           0.0031443,           0.0031443,           0.0031443
                 279,              0.0319,            0.018753,           0.0011101,             0.30941,             0.26195,             0.19618,            0.055877,            0.072972,            0.016839,            0.010831,           0.0031195,           0.0031195,           0.0031195
                 280,            0.030779,            0.018052,          0.00088444,             0.26514,             0.25137,             0.17706,            0.056767,            0.072366,            0.017415,            0.010441,           0.0030948,           0.0030948,           0.0030948
                 281,            0.029228,            0.017882,           0.0006618,             0.24779,             0.28898,              0.1674,            0.052322,            0.071587,             0.01744,            0.010265,             0.00307,             0.00307,             0.00307
                 282,             0.03117,            0.018405,          0.00048068,             0.27813,             0.24168,             0.18302,            0.049182,            0.074902,            0.016928,            0.010634,           0.0030452,           0.0030452,           0.0030452
                 283,            0.030413,            0.018253,          0.00066413,             0.40558,             0.28794,             0.20154,            0.068501,            0.072774,            0.016667,            0.010871,           0.0030205,           0.0030205,           0.0030205
                 284,            0.030573,            0.018156,          0.00052231,             0.46647,             0.25624,             0.20323,            0.073147,            0.070947,            0.016351,            0.011243,           0.0029957,           0.0029957,           0.0029957
                 285,            0.031737,            0.018031,           0.0011744,             0.45971,             0.25624,             0.22189,            0.079236,            0.068979,            0.016809,             0.01053,            0.002971,            0.002971,            0.002971
                 286,            0.031431,            0.019234,          0.00071639,             0.39929,             0.25728,              0.2221,            0.073522,            0.067264,            0.017155,            0.010227,           0.0029462,           0.0029462,           0.0029462
                 287,            0.031495,             0.01824,          0.00090826,              0.3829,             0.22245,             0.20111,            0.061616,            0.070427,            0.017374,            0.011104,           0.0029215,           0.0029215,           0.0029215
                 288,            0.031477,            0.019385,          0.00075037,             0.25881,             0.26091,             0.19219,            0.057831,            0.075789,            0.016829,            0.011946,           0.0028967,           0.0028967,           0.0028967
                 289,            0.030061,            0.018493,          0.00053779,             0.26791,             0.26871,             0.20438,             0.06686,            0.071797,            0.016836,            0.008914,            0.002872,            0.002872,            0.002872
                 290,             0.03042,            0.018081,          0.00084159,              0.3935,             0.17723,             0.17542,            0.056656,            0.073382,            0.016889,            0.010816,           0.0028472,           0.0028472,           0.0028472
                 291,            0.031476,            0.019719,           0.0005763,             0.19319,             0.24376,             0.15611,            0.049297,            0.073734,            0.017381,            0.012212,           0.0028225,           0.0028225,           0.0028225
                 292,            0.031408,            0.019141,           0.0010878,             0.33304,             0.17827,               0.164,            0.055244,            0.071677,            0.017049,            0.010392,           0.0027977,           0.0027977,           0.0027977
                 293,            0.031108,            0.017746,           0.0014352,             0.29537,              0.2849,             0.21031,            0.067038,            0.069798,            0.016814,           0.0091125,            0.002773,            0.002773,            0.002773
                 294,            0.029638,            0.018069,          0.00061225,             0.31871,             0.29102,             0.23789,            0.078107,            0.068928,            0.016335,           0.0088765,           0.0027482,           0.0027482,           0.0027482
                 295,            0.030328,            0.018788,          0.00049908,             0.31743,             0.26195,             0.22191,            0.075087,            0.069559,            0.017005,            0.011057,           0.0027235,           0.0027235,           0.0027235
                 296,            0.029826,            0.018893,          0.00067675,             0.33752,             0.24848,             0.19971,            0.061692,            0.074926,            0.016586,            0.013705,           0.0026987,           0.0026987,           0.0026987
                 297,            0.030022,            0.017097,          0.00048681,             0.31813,             0.25416,             0.19215,            0.060485,            0.075723,            0.016352,            0.011852,            0.002674,            0.002674,            0.002674
                 298,            0.030828,            0.018204,          0.00072748,              0.3569,             0.22245,             0.18831,            0.061552,            0.071342,            0.016777,            0.010147,           0.0026492,           0.0026492,           0.0026492
                 299,            0.030122,             0.01826,          0.00071161,             0.32497,             0.31337,             0.20009,            0.066382,            0.071123,            0.016992,            0.009447,           0.0026245,           0.0026245,           0.0026245
                 300,             0.03028,            0.018506,          0.00043523,             0.33394,             0.25624,             0.19516,            0.068693,            0.068943,            0.017132,           0.0081828,           0.0025997,           0.0025997,           0.0025997
                 301,            0.029915,            0.017211,          0.00077963,             0.37379,             0.22349,             0.18658,            0.066956,            0.070306,            0.016639,           0.0088436,            0.002575,            0.002575,            0.002575
                 302,            0.029977,            0.017724,          0.00069749,             0.37246,             0.20894,             0.17499,            0.057408,            0.074149,            0.016818,            0.011769,           0.0025503,           0.0025503,           0.0025503
                 303,            0.028985,            0.018428,          0.00073537,             0.35036,             0.26975,             0.20101,            0.065954,            0.069997,            0.017042,            0.010518,           0.0025255,           0.0025255,           0.0025255
                 304,            0.029557,            0.016995,          0.00080721,             0.32316,             0.32277,             0.23223,            0.073278,            0.068382,            0.016718,           0.0084515,           0.0025008,           0.0025008,           0.0025008
                 305,            0.030237,            0.018028,          0.00088698,             0.50846,             0.26975,             0.25737,            0.085448,            0.068055,            0.016758,           0.0081197,            0.002476,            0.002476,            0.002476
                 306,            0.029232,            0.017785,          0.00064122,             0.48044,             0.26975,             0.23654,            0.080668,            0.069109,            0.016964,           0.0085846,           0.0024513,           0.0024513,           0.0024513
                 307,            0.029164,            0.018024,           0.0010932,             0.38582,              0.2588,             0.20673,            0.074331,            0.071003,            0.016852,           0.0095561,           0.0024265,           0.0024265,           0.0024265
                 308,            0.029018,            0.017336,          0.00051779,             0.49655,             0.27547,             0.23528,            0.075225,            0.070503,            0.016576,           0.0093183,           0.0024018,           0.0024018,           0.0024018
                 309,             0.02918,            0.017696,          0.00072528,             0.51014,             0.27547,             0.25198,            0.078206,            0.069295,            0.016347,           0.0084776,            0.002377,            0.002377,            0.002377
                 310,            0.029744,            0.017294,          0.00049642,             0.40262,             0.30073,             0.24665,             0.08495,            0.070973,             0.01624,           0.0093928,           0.0023523,           0.0023523,           0.0023523
                 311,             0.02891,             0.01765,          0.00049829,              0.3465,             0.35343,             0.25339,            0.079306,            0.070369,            0.016398,            0.010304,           0.0023275,           0.0023275,           0.0023275
                 312,            0.028324,            0.016333,          0.00054027,             0.37209,             0.28898,             0.21523,            0.067381,            0.070699,            0.016607,           0.0099209,           0.0023028,           0.0023028,           0.0023028
                 313,            0.028168,            0.017172,          0.00076166,             0.35504,             0.25624,              0.1845,            0.065384,            0.071081,             0.01666,            0.011046,            0.002278,            0.002278,            0.002278
                 314,            0.029946,            0.018266,          0.00052132,             0.32693,             0.26195,             0.18799,            0.067948,            0.071682,             0.01678,            0.010861,           0.0022533,           0.0022533,           0.0022533
